id	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	scientificNameAuthorship	vernacularName	taxonomicStatus
gbif.org/species/5232095	gbif.org/species/5232095	Glaucidium parkeri	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium	parkeri	Especie	(Robbins & S.N.G.Howell, 1995)	Subtropical Pygmy-Owl	Válido
gbif.org/species/5232132	gbif.org/species/5232132	Glaucidium griseiceps	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium	griseiceps	Especie	(Sharpe, 1875)	Central American Pygmy-Owl	Válido
gbif.org/species/5232118	gbif.org/species/5232118	Glaucidium brasilianum	Animalia	Chordata	Aves	Strigiformes	Strigidae	Glaucidium	brasilianum	Especie	(J.F. Gmelin, 1788)	Ferruginous Pygmy-Owl	Válido
gbif.org/species/2497240	gbif.org/species/2497240	Athene cunicularia	Animalia	Chordata	Aves	Strigiformes	Strigidae	Athene	cunicularia	Especie	(Molina, 1782)	Burrowing Owl	Válido
gbif.org/species/5232210	gbif.org/species/5232210	Aegolius harrisii	Animalia	Chordata	Aves	Strigiformes	Strigidae	Aegolius	harrisii	Especie	(Cassin, 1849)	Buff-fronted Owl	Válido
gbif.org/species/4843115	gbif.org/species/4843115	Asio clamator	Animalia	Chordata	Aves	Strigiformes	Strigidae	Asio	clamator	Especie	(Vieillot, 1808)	Striped Owl	Válido
gbif.org/species/2497311	gbif.org/species/2497311	Asio stygius	Animalia	Chordata	Aves	Strigiformes	Strigidae	Asio	stygius	Especie	(Wagler, 1832)	Stygian Owl	Válido
gbif.org/species/2497295	gbif.org/species/2497295	Asio flammeus	Animalia	Chordata	Aves	Strigiformes	Strigidae	Asio	flammeus	Especie	(Pontoppidan, 1763)	Short-eared Owl	Válido
gbif.org/species/2496718	gbif.org/species/2496718	Pharomachrus pavoninus	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Pharomachrus	pavoninus	Especie	(Spix, 1824)	Pavonine Quetzal	Válido
gbif.org/species/2496720	gbif.org/species/2496720	Pharomachrus auriceps	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Pharomachrus	auriceps	Especie	(Gould, 1842)	Golden-headed Quetzal	Válido
gbif.org/species/2496715	gbif.org/species/2496715	Pharomachrus fulgidus	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Pharomachrus	fulgidus	Especie	(Gould, 1838)	White-tipped Quetzal	Válido
gbif.org/species/2496719	gbif.org/species/2496719	Pharomachrus antisianus	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Pharomachrus	antisianus	Especie	(d'Orbigny, 1837)	Crested Quetzal	Válido
gbif.org/species/2496643	gbif.org/species/2496643	Trogon massena	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	massena	Especie	(Gould, 1838)	Slaty-tailed Trogon	Válido
gbif.org/species/2496669	gbif.org/species/2496669	Trogon comptus	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	comptus	Especie	(J.T. Zimmer, 1948)	Blue-tailed Trogon	Válido
gbif.org/species/9429836	gbif.org/species/9429836	Trogon melanurus	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	melanurus	Especie	(Swainson, 1838)	Black-tailed Trogon	Válido
gbif.org/species/5788448	gbif.org/species/5788448	Trogon chionurus	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	chionurus	Especie	(P.L. Sclater & Salvin, 1871)	White-tailed Trogon	Válido
gbif.org/species/2496647	gbif.org/species/2496647	Trogon viridis	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	viridis	Especie	(Linnaeus, 1766)	Green-backed Trogon	Válido
gbif.org/species/5788446	gbif.org/species/5788446	Trogon caligatus	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	caligatus	Especie	(Gould, 1838)	Gartered Trogon	Válido
gbif.org/species/7340140	gbif.org/species/7340140	Trogon ramonianus	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	ramonianus	Especie	(Deville & Des Murs, 1849)	Amazonian Trogon	Válido
gbif.org/species/2496659	gbif.org/species/2496659	Trogon curucui	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	curucui	Especie	(Linnaeus, 1766)	Blue-crowned Trogon	Válido
gbif.org/species/2496683	gbif.org/species/2496683	Trogon rufus	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	rufus	Especie	(J.F. Gmelin, 1788)	Black-throated Trogon	Válido
gbif.org/species/9213738	gbif.org/species/9213738	Trogon tenellus	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	tenellus	Especie	(Cabanis, 1862)	Graceful Trogon	Válido
gbif.org/species/11236628	gbif.org/species/11236628	Trogon cupreicauda	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	cupreicauda	Especie	(Chapman, 1914)	Kerr's Trogon	Válido
gbif.org/species/2496700	gbif.org/species/2496700	Trogon collaris	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	collaris	Especie	(Vieillot, 1817)	Collared Trogon	Válido
gbif.org/species/2496673	gbif.org/species/2496673	Trogon personatus	Animalia	Chordata	Aves	Trogoniformes	Trogonidae	Trogon	personatus	Especie	(Gould, 1842)	Masked Trogon	Válido
gbif.org/species/2475285	gbif.org/species/2475285	Hylomanes momotula	Animalia	Chordata	Aves	Coraciiformes	Momotidae	Hylomanes	momotula	Especie	(M.H.K. Lichtenstein, 1839)	Tody Motmot	Válido
gbif.org/species/2475321	gbif.org/species/2475321	Electron platyrhynchum	Animalia	Chordata	Aves	Coraciiformes	Momotidae	Electron	platyrhynchum	Especie	(Leadbeater, 1829)	Broad-billed Motmot	Válido
gbif.org/species/2475270	gbif.org/species/2475270	Baryphthengus martii	Animalia	Chordata	Aves	Coraciiformes	Momotidae	Baryphthengus	martii	Especie	(Spix, 1824)	Rufous Motmot	Válido
gbif.org/species/7342297	gbif.org/species/7342297	Momotus subrufescens	Animalia	Chordata	Aves	Coraciiformes	Momotidae	Momotus	subrufescens	Especie	(P.L. Sclater, 1853)	Whooping Motmot	Válido
gbif.org/species/2475290	gbif.org/species/2475290	Momotus momota	Animalia	Chordata	Aves	Coraciiformes	Momotidae	Momotus	momota	Especie	(Linnaeus, 1766)	Amazonian Motmot	Válido
gbif.org/species/2475311	gbif.org/species/2475311	Momotus aequatorialis	Animalia	Chordata	Aves	Coraciiformes	Momotidae	Momotus	aequatorialis	Especie	(Gould, 1858)	Andean Motmot	Válido
gbif.org/species/2475466	gbif.org/species/2475466	Megaceryle torquata	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Megaceryle	torquata	Especie	(Linnaeus, 1766)	Ringed Kingfisher	Válido
gbif.org/species/2475472	gbif.org/species/2475472	Megaceryle alcyon	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Megaceryle	alcyon	Especie	(Linnaeus, 1758)	Belted Kingfisher	Válido
gbif.org/species/2475482	gbif.org/species/2475482	Chloroceryle amazona	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Chloroceryle	amazona	Especie	(Latham, 1790)	Amazon Kingfisher	Válido
gbif.org/species/2475483	gbif.org/species/2475483	Chloroceryle aenea	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Chloroceryle	aenea	Especie	(Pallas, 1764)	American Pygmy Kingfisher	Válido
gbif.org/species/2475486	gbif.org/species/2475486	Chloroceryle americana	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Chloroceryle	americana	Especie	(J.F. Gmelin, 1788)	Green Kingfisher	Válido
gbif.org/species/2475492	gbif.org/species/2475492	Chloroceryle inda	Animalia	Chordata	Aves	Coraciiformes	Alcedinidae	Chloroceryle	inda	Especie	(Linnaeus, 1766)	Green-and-rufous Kingfisher	Válido
gbif.org/species/2475087	gbif.org/species/2475087	Galbalcyrhynchus leucotis	Animalia	Chordata	Aves	Galbuliformes	Galbulidae	Galbalcyrhynchus	leucotis	Especie	(Des Murs, 1845)	White-eared Jacamar	Válido
gbif.org/species/2475040	gbif.org/species/2475040	Brachygalba lugubris	Animalia	Chordata	Aves	Galbuliformes	Galbulidae	Brachygalba	lugubris	Especie	(Swainson, 1838)	Brown Jacamar	Válido
gbif.org/species/2475049	gbif.org/species/2475049	Brachygalba goeringi	Animalia	Chordata	Aves	Galbuliformes	Galbulidae	Brachygalba	goeringi	Especie	(P.L. Sclater & Salvin, 1869)	Pale-headed Jacamar	Válido
gbif.org/species/2475051	gbif.org/species/2475051	Brachygalba salmoni	Animalia	Chordata	Aves	Galbuliformes	Galbulidae	Brachygalba	salmoni	Especie	(P.L. Sclater & Salvin, 1879)	Dusky-backed Jacamar	Válido
gbif.org/species/5228253	gbif.org/species/5228253	Galbula albirostris	Animalia	Chordata	Aves	Galbuliformes	Galbulidae	Galbula	albirostris	Especie	(Latham, 1790)	Yellow-billed Jacamar	Válido
gbif.org/species/5228236	gbif.org/species/5228236	Galbula ruficauda	Animalia	Chordata	Aves	Galbuliformes	Galbulidae	Galbula	ruficauda	Especie	(Cuvier, 1816)	Rufous-tailed Jacamar	Válido
gbif.org/species/5228252	gbif.org/species/5228252	Galbula galbula	Animalia	Chordata	Aves	Galbuliformes	Galbulidae	Galbula	galbula	Especie	(Linnaeus, 1766)	Green-tailed Jacamar	Válido
gbif.org/species/5228249	gbif.org/species/5228249	Galbula tombacea	Animalia	Chordata	Aves	Galbuliformes	Galbulidae	Galbula	tombacea	Especie	(von Spix, 1824)	White-chinned Jacamar	Válido
gbif.org/species/5228247	gbif.org/species/5228247	Galbula pastazae	Animalia	Chordata	Aves	Galbuliformes	Galbulidae	Galbula	pastazae	Especie	(Taczanowski & von Berlepsch, 1885)	Coppery-chested Jacamar	Válido
gbif.org/species/5228261	gbif.org/species/5228261	Galbula chalcothorax	Animalia	Chordata	Aves	Galbuliformes	Galbulidae	Galbula	chalcothorax	Especie	(P.L. Sclater, 1855)	Purplish Jacamar	Válido
gbif.org/species/5228243	gbif.org/species/5228243	Galbula leucogastra	Animalia	Chordata	Aves	Galbuliformes	Galbulidae	Galbula	leucogastra	Especie	(Vieillot, 1817)	Bronzy Jacamar	Válido
gbif.org/species/5228256	gbif.org/species/5228256	Galbula dea	Animalia	Chordata	Aves	Galbuliformes	Galbulidae	Galbula	dea	Especie	(Linnaeus, 1758)	Paradise Jacamar	Válido
gbif.org/species/2475080	gbif.org/species/2475080	Jacamerops aureus	Animalia	Chordata	Aves	Galbuliformes	Galbulidae	Jacamerops	aureus	Especie	(P.L.S. Müller, 1776)	Great Jacamar	Válido
gbif.org/species/7340220	gbif.org/species/7340220	Notharchus hyperrhynchus	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Notharchus	hyperrhynchus	Especie	(P.L. Sclater, 1856)	White-necked Puffbird	Válido
gbif.org/species/2475108	gbif.org/species/2475108	Notharchus pectoralis	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Notharchus	pectoralis	Especie	(G.R. Gray, 1846)	Black-breasted Puffbird	Válido
gbif.org/species/2475107	gbif.org/species/2475107	Notharchus ordii	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Notharchus	ordii	Especie	(Cassin, 1851)	Brown-banded Puffbird	Válido
gbif.org/species/2475098	gbif.org/species/2475098	Notharchus tectus	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Notharchus	tectus	Especie	(Boddaert, 1783)	Pied Puffbird	Válido
gbif.org/species/5228265	gbif.org/species/5228265	Bucco macrodactylus	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Bucco	macrodactylus	Especie	(von Spix, 1824)	Chestnut-capped Puffbird	Válido
gbif.org/species/5228270	gbif.org/species/5228270	Bucco tamatia	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Bucco	tamatia	Especie	(J.F. Gmelin, 1788)	Spotted Puffbird	Válido
gbif.org/species/5228275	gbif.org/species/5228275	Bucco noanamae	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Bucco	noanamae	Especie	(Hellmayr, 1909)	Sooty-capped Puffbird	Válido
gbif.org/species/5228276	gbif.org/species/5228276	Bucco capensis	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Bucco	capensis	Especie	(Linnaeus, 1766)	Collared Puffbird	Válido
gbif.org/species/2475200	gbif.org/species/2475200	Nystalus radiatus	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Nystalus	radiatus	Especie	(P.L. Sclater, 1854)	Barred Puffbird	Válido
gbif.org/species/8223154	gbif.org/species/8223154	Nystalus obamai	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Nystalus	obamai	Especie	(Piacintini, Schunck, Alexio, Sousa, Silveira & Rego, 2013)	Western Striolated-Puffbird	Válido
gbif.org/species/2475165	gbif.org/species/2475165	Hypnelus ruficollis	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Hypnelus	ruficollis	Especie	(Wagler, 1829)	Russet-throated Puffbird	Válido
gbif.org/species/2475157	gbif.org/species/2475157	Malacoptila fusca	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Malacoptila	fusca	Especie	(J.F. Gmelin, 1788)	White-chested Puffbird	Válido
gbif.org/species/2475147	gbif.org/species/2475147	Malacoptila panamensis	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Malacoptila	panamensis	Especie	(Lafresnaye, 1847)	White-whiskered Puffbird	Válido
gbif.org/species/2475143	gbif.org/species/2475143	Malacoptila fulvogularis	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Malacoptila	fulvogularis	Especie	(P.L. Sclater, 1854)	Black-streaked Puffbird	Válido
gbif.org/species/2475142	gbif.org/species/2475142	Malacoptila mystacalis	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Malacoptila	mystacalis	Especie	(Lafresnaye, 1850)	Moustached Puffbird	Válido
gbif.org/species/2475207	gbif.org/species/2475207	Micromonacha lanceolata	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Micromonacha	lanceolata	Especie	(Deville, 1849)	Lanceolated Monklet	Válido
gbif.org/species/2475122	gbif.org/species/2475122	Nonnula rubecula	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Nonnula	rubecula	Especie	(von Spix, 1824)	Rusty-breasted Nunlet	Válido
gbif.org/species/2475135	gbif.org/species/2475135	Nonnula brunnea	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Nonnula	brunnea	Especie	(P.L. Sclater, 1860)	Brown Nunlet	Válido
gbif.org/species/2475136	gbif.org/species/2475136	Nonnula frontalis	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Nonnula	frontalis	Especie	(P.L. Sclater, 1854)	Gray-cheeked Nunlet	Válido
gbif.org/species/2475130	gbif.org/species/2475130	Nonnula ruficapilla	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Nonnula	ruficapilla	Especie	(Tschudi, 1844)	Rufous-capped Nunlet	Válido
gbif.org/species/2475205	gbif.org/species/2475205	Hapaloptila castanea	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Hapaloptila	castanea	Especie	(J. Verreaux, 1866)	White-faced Nunbird	Válido
gbif.org/species/2475187	gbif.org/species/2475187	Monasa nigrifrons	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Monasa	nigrifrons	Especie	(von Spix, 1824)	Black-fronted Nunbird	Válido
gbif.org/species/2475179	gbif.org/species/2475179	Monasa morphoeus	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Monasa	morphoeus	Especie	(Hahn & Küster, 1823)	White-fronted Nunbird	Válido
gbif.org/species/2475178	gbif.org/species/2475178	Monasa flavirostris	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Monasa	flavirostris	Especie	(Strickland, 1850)	Yellow-billed Nunbird	Válido
gbif.org/species/5228262	gbif.org/species/5228262	Chelidoptera tenebrosa	Animalia	Chordata	Aves	Galbuliformes	Bucconidae	Chelidoptera	tenebrosa	Especie	(Pallas, 1782)	Swallow-winged Puffbird	Válido
gbif.org/species/2479050	gbif.org/species/2479050	Capito aurovirens	Animalia	Chordata	Aves	Piciformes	Capitonidae	Capito	aurovirens	Especie	(Cuvier, 1829)	Scarlet-crowned Barbet	Válido
gbif.org/species/2479041	gbif.org/species/2479041	Capito maculicoronatus	Animalia	Chordata	Aves	Piciformes	Capitonidae	Capito	maculicoronatus	Especie	(Lawrence, 1861)	Spot-crowned Barbet	Válido
gbif.org/species/2479030	gbif.org/species/2479030	Capito squamatus	Animalia	Chordata	Aves	Piciformes	Capitonidae	Capito	squamatus	Especie	(Salvin, 1876)	Orange-fronted Barbet	Válido
gbif.org/species/2479046	gbif.org/species/2479046	Capito hypoleucus	Animalia	Chordata	Aves	Piciformes	Capitonidae	Capito	hypoleucus	Especie	(Salvin, 1897)	White-mantled Barbet	Válido
gbif.org/species/2479040	gbif.org/species/2479040	Capito quinticolor	Animalia	Chordata	Aves	Piciformes	Capitonidae	Capito	quinticolor	Especie	(D. G. Elliot, 1865)	Five-colored Barbet	Válido
gbif.org/species/2479031	gbif.org/species/2479031	Capito auratus	Animalia	Chordata	Aves	Piciformes	Capitonidae	Capito	auratus	Especie	(Dumont, 1805)	Gilded Barbet	Válido
gbif.org/species/2478973	gbif.org/species/2478973	Eubucco richardsoni	Animalia	Chordata	Aves	Piciformes	Capitonidae	Eubucco	richardsoni	Especie	(G.R. Gray, 1846)	Lemon-throated Barbet	Válido
gbif.org/species/2478979	gbif.org/species/2478979	Eubucco bourcierii	Animalia	Chordata	Aves	Piciformes	Capitonidae	Eubucco	bourcierii	Especie	(Lafresnaye, 1845)	Red-headed Barbet	Válido
gbif.org/species/2478863	gbif.org/species/2478863	Semnornis ramphastinus	Animalia	Chordata	Aves	Piciformes	Semnornithidae	Semnornis	ramphastinus	Especie	(Jardine, 1855)	Toucan Barbet	Válido
gbif.org/species/2478779	gbif.org/species/2478779	Ramphastos ambiguus	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	ambiguus	Especie	(Swainson, 1823)	Yellow-throated Toucan	Válido
gbif.org/species/2478774	gbif.org/species/2478774	Ramphastos tucanus	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	tucanus	Especie	(Linnaeus, 1758)	White-throated Toucan	Válido
gbif.org/species/2478771	gbif.org/species/2478771	Ramphastos sulfuratus	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	sulfuratus	Especie	(R. Lesson, 1830)	Keel-billed Toucan	Válido
gbif.org/species/2478769	gbif.org/species/2478769	Ramphastos brevis	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	brevis	Especie	(Meyer de Schauensee, 1945)	Choco Toucan	Válido
gbif.org/species/2478782	gbif.org/species/2478782	Ramphastos vitellinus	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Ramphastos	vitellinus	Especie	(M.H.K. Lichtenstein, 1823)	Channel-billed Toucan	Válido
gbif.org/species/6101211	gbif.org/species/6101211	Aulacorhynchus albivitta	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Aulacorhynchus	albivitta	Especie	(Boissonneau, 1840)	Southern Emerald-Toucanet	Válido
gbif.org/species/5229028	gbif.org/species/5229028	Aulacorhynchus sulcatus	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Aulacorhynchus	sulcatus	Especie	(Swainson, 1820)	Groove-billed Toucanet	Válido
gbif.org/species/5229006	gbif.org/species/5229006	Aulacorhynchus derbianus	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Aulacorhynchus	derbianus	Especie	(Gould, 1835)	Chestnut-tipped Toucanet	Válido
gbif.org/species/5229012	gbif.org/species/5229012	Aulacorhynchus prasinus	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Aulacorhynchus	prasinus	Especie	(Gould, 1833)	Northern Emerald-Toucanet	Válido
gbif.org/species/5229025	gbif.org/species/5229025	Aulacorhynchus haematopygus	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Aulacorhynchus	haematopygus	Especie	(Gould, 1835)	Crimson-rumped Toucanet	Válido
gbif.org/species/2478858	gbif.org/species/2478858	Andigena hypoglauca	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Andigena	hypoglauca	Especie	(Gould, 1833)	Gray-breasted Mountain-Toucan	Válido
gbif.org/species/2478861	gbif.org/species/2478861	Andigena laminirostris	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Andigena	laminirostris	Especie	(Gould, 1851)	Plate-billed Mountain-Toucan	Válido
gbif.org/species/2478854	gbif.org/species/2478854	Andigena nigrirostris	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Andigena	nigrirostris	Especie	(Waterhouse, 1839)	Black-billed Mountain-Toucan	Válido
gbif.org/species/2478758	gbif.org/species/2478758	Selenidera spectabilis	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Selenidera	spectabilis	Especie	(Cassin, 1858)	Yellow-eared Toucanet	Válido
gbif.org/species/2478761	gbif.org/species/2478761	Selenidera reinwardtii	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Selenidera	reinwardtii	Especie	(Wagler, 1827)	Golden-collared Toucanet	Válido
gbif.org/species/2478759	gbif.org/species/2478759	Selenidera nattereri	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Selenidera	nattereri	Especie	(Gould, 1835)	Tawny-tufted Toucanet	Válido
gbif.org/species/2478814	gbif.org/species/2478814	Pteroglossus inscriptus	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Pteroglossus	inscriptus	Especie	(Swainson, 1822)	Lettered Aracari	Válido
gbif.org/species/2478838	gbif.org/species/2478838	Pteroglossus torquatus	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Pteroglossus	torquatus	Especie	(J.F. Gmelin, 1788)	Collared Aracari	Válido
gbif.org/species/2478822	gbif.org/species/2478822	Pteroglossus castanotis	Animalia	Chordata	Aves	Piciformes	Ramphastidae	Pteroglossus	castanotis	Especie	(Gould, 1834)	Chestnut-eared Aracari	Válido
